rep_number,initial_mse_avg_true,initial_bias_avg_true,initial_bias_squared_avg_true,initial_variance_avg_true,targeted_mse_avg_true,targeted_bias_avg_true,targeted_bias_squared_avg_true,targeted_variance_avg_true,km_mse_avg_true,km_bias_avg_true,km_bias_squared_avg_true,km_variance_avg_true,initial_covers_avg_true,targeted_covers_avg_true,km_covers_avg_true
313,0.00011696284555415582,0.009064787820424138,8.217037822930979e-05,3.479246732484603e-05,0.0003857362346080209,0.009502425179575868,9.029608429343747e-05,0.00029544015031458343,0.0007506952168652323,0.024311755779575867,0.0005910614690857406,0.0001596337477794917,0.96,0.96,1.0
314,0.003533194360307651,0.050679767579575874,0.00256843884191983,0.0009647555183878208,0.0014458943861187777,0.035236807979575874,0.001241632636589502,0.00020426174952927574,0.01821682969538536,0.11688021757957587,0.013660985261448997,0.004555844433936364,0.8,1.0,0.08
315,0.0042343847518059915,0.06020075137957587,0.003624130466665506,0.0006102542851404856,0.0027882336142083714,0.04823895437957586,0.002326996719634801,0.00046123689457357045,0.0009728956427320593,0.007440445379575864,5.536022744645183e-05,0.0009175354152856075,0.24,0.32,0.8
316,0.004514294519681614,0.04575661242042414,0.002093667580192913,0.002420626939488701,0.004046940063280302,0.05013628242042412,0.002513646814940529,0.0015332932483397726,0.003535214837811459,0.039091033820424136,0.0015281089251495436,0.0020071059126619156,0.92,0.98,0.58
317,0.0002291077023227125,0.004971144379575861,2.471227644258867e-05,0.00020439542588012385,0.00045672720219635594,0.006631955220424137,4.398283004571097e-05,0.000412744372150645,0.003728354376627262,0.04733737482042413,0.0022408270548893248,0.0014875273217379373,0.96,0.7,0.44
318,0.0002910811423617895,0.015096644020424132,0.0002279086606794077,6.317248168238182e-05,0.00010405051690231824,0.0033328451795758616,1.1107856991022057e-05,9.294265991129619e-05,0.000202964336021751,0.008751253420424132,7.658443642848506e-05,0.00012637989959326596,1.0,1.0,1.0
319,0.0009703767985745716,0.00891484437957586,7.947445031205531e-05,0.0008909023482625163,0.0027767154603405703,0.01880652577957587,0.0003536854118978518,0.0024230300484427186,0.002252041756330978,0.012592461379575875,0.00015857008359610996,0.002093471672734868,0.86,1.0,0.5
320,0.003889590548727593,0.0042506012204241335,1.8067610735071133e-05,0.003871522937992522,0.00442073067153775,0.03504447637957586,0.0012281153247186505,0.0031926153468190997,0.004570390264766922,0.01662474302042414,0.00027638208049514114,0.00429400818427178,1.0,1.0,0.28
321,0.0016149458639771175,0.010911760620424133,0.00011906651983743887,0.0014958793441396786,0.0005434547183611885,0.010744165820424135,0.00011543709917677022,0.0004280176191844183,0.0019212418252371277,0.010971623379575865,0.00012037651958325573,0.001800865305653872,1.0,1.0,0.42
322,0.001665184151817945,0.030177956779575865,0.0009107090753899488,0.0007544750764279962,0.0013575517964336003,0.02385589637957587,0.0005691037920730611,0.0007884480043605392,0.0013046000494619236,0.02569820717957587,0.0006603978522444048,0.0006442021972175189,1.0,1.0,0.6
323,0.00141343560018096,0.03637963557957587,0.0013234778849027422,8.995771527821783e-05,0.00041073214841662363,0.018901366379575863,0.0003572616510149608,5.347049740166284e-05,0.002999403605230266,0.04168211942042413,0.0017373990793784983,0.0012620045258517677,1.0,1.0,0.52
324,0.0006831123454091103,0.004026575579575869,1.6213310898036748e-05,0.0006668990345110736,0.0007488375304658301,0.012288424379575868,0.00015100537373255457,0.0005978321567332756,0.000425276230869741,0.011518608620424137,0.00013267834455050925,0.0002925978863192318,0.8,0.84,1.0
325,0.011457770455733117,0.07787123737957587,0.006063929611026254,0.005393840844706863,0.006882070600114087,0.06876648497957587,0.004728829456446234,0.002153241143667853,0.00463037410497093,0.047846142579575875,0.0022892533597451037,0.0023411207452258263,0.54,1.0,0.44
326,0.003503001779862317,0.04318589977957587,0.001865021939771571,0.001637979840090746,0.0008509815825926256,0.020378838579575866,0.0004152970618524097,0.0004356845207402159,0.0005198674325936193,0.003930789179575873,1.5451103574270764e-05,0.0005044163290193485,0.54,1.0,0.8
327,0.0021219079050820836,0.03482331337957587,0.001212663154732148,0.0009092447503499356,0.0010800028586297466,0.009508660179575867,9.041461841065175e-05,0.0009895882402190948,0.0013635311386229565,0.019699966179575864,0.0003880886674764329,0.0009754424711465237,1.0,0.86,0.6
328,0.004752525905272429,0.06143308962042413,0.0037740245003110634,0.0009785014049613653,0.004191393820261808,0.05585795522042412,0.0031201111614069057,0.0010712826588549023,0.00592182663150649,0.06672521022042413,0.004452253678959793,0.0014695729525466975,1.0,1.0,0.24
329,0.003990154707231871,0.058223712020424125,0.0033900006414372807,0.0006001540657945906,0.0007401089572654371,0.017098045620424135,0.00029234316403810496,0.00044776579322733216,0.00011928060694009302,0.0027909891795758605,7.789620600509534e-06,0.00011149098633958349,0.74,1.0,1.0
330,0.0008300559543342117,0.01913941542042413,0.00036631722263556895,0.00046373873169864275,0.0005566227353549165,0.019434347979575866,0.00037769388139124457,0.00017892885396367193,0.000481623963900189,0.013843717579575872,0.00019164851642305804,0.0002899754474771309,0.78,0.64,0.96
331,0.0028077260329272646,0.04896644937957586,0.002397713164842565,0.00041001286808469957,0.001584741996439084,0.03259897057957588,0.0010626928828480536,0.0005220491135910304,0.0005112590744183952,0.02011008957957587,0.00040441570289856605,0.00010684337151982914,1.0,1.0,0.98
332,0.0038700180182909684,0.015188986979575873,0.0002307053254657254,0.003639312692825243,0.001736077006771226,0.014944800379575867,0.00022334705838537096,0.001512729948385855,0.010834152885092523,0.07842147037957586,0.006149927016494695,0.004684225868597828,0.84,1.0,0.38
333,0.0015699881526488899,0.03798054617957587,0.0014425218880988954,0.00012746626454999445,0.0009352805639550005,0.020188764179575866,0.00040758619909852557,0.0005276943648564749,0.0007412859104304628,0.02005590557957587,0.00040223934861686246,0.0003390465618136004,0.72,1.0,0.84
334,0.0008494334132891362,0.011549266620424136,0.00013338555946964316,0.000716047853819493,0.001299642115965596,0.017257799620424133,0.00029783164773871133,0.0010018104682268847,0.0025019994308992026,0.04013867497957588,0.0016111132291160306,0.000890886201783172,0.66,0.82,0.58
335,0.0024511014980957897,0.04450589877957586,0.0019807750261778517,0.00047032647191793796,0.0033210187118305396,0.04850307357957587,0.0023525481466657506,0.000968470565164789,0.0019415608075912178,0.03808286397957587,0.0014503045288868776,0.0004912562787043402,1.0,1.0,0.56
336,0.0022234605569829684,0.014674064220424133,0.0002153281607451317,0.002008132396237837,0.0011164811316562602,0.013239254820424129,0.00017527786820012352,0.0009412032634561367,0.003494946932708653,0.05257961102042415,0.0027646154950591085,0.0007303314376495445,0.7,1.0,0.4
337,0.001394615456451403,0.025443542820424138,0.0006473738712547567,0.0007472415851966463,0.00027620208879421387,0.008028604220424132,6.445848572821218e-05,0.00021174360306600167,0.0005703660691917613,0.005226388820424135,2.731514010225438e-05,0.0005430509290895068,0.9,1.0,0.78
338,0.0009277211913242467,0.0045934383795758725,2.1099676146960618e-05,0.0009066215151772861,0.001758477719339288,0.013128401979575868,0.00017235493853733156,0.0015861227808019564,0.001428178848681175,0.006787391420424136,4.606868229404717e-05,0.0013821101663871278,0.9,0.9,0.64
339,0.0027348907993245248,0.010931176179575865,0.00011949061266892682,0.002615400186655598,0.0024914565553797764,0.02970064962042413,0.0008821285878752,0.0016093279675045763,0.007406957016068318,0.07562941122042412,0.005719807841548013,0.001687149174520305,0.56,1.0,0.28
340,0.010669455202012092,0.08764431437957584,0.007681525843065925,0.0029879293589461673,0.004447163006145483,0.05875550317957587,0.00345220915388515,0.0009949538522603329,0.0006507378807225924,0.0015865328204241363,2.5170863902829645e-06,0.0006482207943323094,0.28,1.0,0.78
341,0.0008292918449239431,0.0019217943795758656,3.6932936373693864e-06,0.0008255985512865738,0.0018499413397977857,0.007371057620424135,5.433249044361271e-05,0.0017956088493541731,0.002481983254708486,0.01874913722042413,0.00035153014651029344,0.0021304531081981926,0.74,0.68,0.46
342,0.0018776760023635542,0.010403461579575867,0.0001082320128377112,0.001769443989525843,0.000420187870763836,0.010243493579575866,0.00010492916071481198,0.00031525871004902404,0.003554431465885501,0.046378488779575865,0.0021509642214772445,0.0014034672444082565,0.72,1.0,0.44
343,0.0005230858007918751,0.021923800379575864,0.0004806530230834908,4.243277770838436e-05,0.003471259906533825,0.05503586277957587,0.0030289461918923044,0.0004423137146415206,0.0019038568385694237,0.03336185817957586,0.001113013581194133,0.0007908432573752908,0.86,1.0,0.54
344,0.00590021327303622,0.05142662597957586,0.002644697859643187,0.003255515413393033,0.0014753564169530408,0.02428206817957587,0.000589618835077571,0.0008857375818754698,0.0016769815564771592,0.007865627020424128,6.186808842442614e-05,0.0016151134680527331,0.52,1.0,0.48
345,0.0005092671098001971,0.021164962779575865,0.00044795564946083173,6.13114603393654e-05,0.0004945345250445132,0.016555986379575865,0.00027410068500070156,0.00022043384004381166,0.0018183640202788472,0.02585775222042413,0.0006686233498928491,0.0011497406703859982,1.0,1.0,0.62
346,0.0007932055065976052,0.0019512986204241356,3.807566306069135e-06,0.0007893979402915361,0.002094772870734668,0.03260393037957587,0.0010630162761962301,0.0010317565945384378,0.003574648460372839,0.05616306717957586,0.0031542901150175507,0.0004203583453552882,0.82,1.0,0.1
347,0.006432035106725155,0.06547616137957586,0.0042871277090042615,0.0021449073977208933,0.001939369675059316,0.03828101257957586,0.0014654359241176454,0.00047393375094167056,0.001136230214747091,0.01340972277957587,0.000179820665025076,0.000956409549722015,0.62,1.0,0.82
348,0.0008434174353269689,0.00033454857957587123,1.1192275209623304e-07,0.0008433055125748727,0.0002898481008229159,0.012221799620424125,0.0001493723859617993,0.00014047571486111658,0.0004692130267190603,0.017973854220424138,0.0003230594355370586,0.00014615359118200168,1.0,1.0,0.96
349,0.002393342881619226,0.04581267517957587,0.002098801207109327,0.00029454167450989905,0.002426845865845681,0.04368852737957589,0.0019086874245959522,0.0005181584412497289,0.003249367274966075,0.05249584997957586,0.002755814265078135,0.0004935530098879402,0.38,0.84,0.2
350,0.0001977789527990529,0.0046657041795758756,2.1768795491311795e-05,0.0001760101573077411,0.0004362433559637103,0.018134624620424134,0.00032886461012369316,0.00010737874584001712,0.0008316888485697082,0.02046925442042413,0.0004189903765280527,0.0004126984720416555,1.0,1.0,0.74
351,0.0013003051954930689,0.0002183901795758636,4.7694270535177945e-08,0.0013002575012225337,0.0014031099392086382,0.022418069179575867,0.0005025698257402494,0.0009005401134683888,0.0009695041686103381,0.009406865979575867,8.848912755770184e-05,0.0008810150410526363,1.0,1.0,0.76
352,0.0008065466540456466,0.017705058420424132,0.00031346909367063145,0.0004930775603750152,0.0007230032840153318,0.012356505820424137,0.00015268323609017557,0.0005703200479251563,0.0006431817055203205,0.010599909620424133,0.0001123580839611601,0.0005308236215591604,1.0,1.0,0.98
353,0.010749276145362774,0.09038130977957587,0.008168781157471657,0.002580494987891117,0.004063186240441315,0.06043494657957586,0.003652382768076188,0.000410803472365127,0.006054771268913476,0.06708205117957586,0.0045000015904592345,0.0015547696784542417,0.48,1.0,0.32
354,0.004955698467259636,0.06277323637957587,0.003940479205566107,0.0010152192616935292,0.0041864365327221095,0.05801011977957586,0.0033651739968407384,0.0008212625358813711,0.0002063270644451056,0.0031437899795758646,9.883415435681615e-06,0.00019644364900942398,0.3,0.3,1.0
355,0.00940274118427855,0.07925533297957588,0.006281407805703448,0.0031213333785751023,0.0057023673786191975,0.06347888857957587,0.004029569295298208,0.0016727980833209895,0.006577907019565142,0.06269475797957587,0.003930632678117592,0.0026472743414475497,0.62,1.0,0.34
356,0.007538685218374003,0.08430657882042414,0.007107599232404388,0.00043108598596961444,0.004764008357003771,0.06731033142042414,0.004530680715927337,0.0002333276410764343,0.002923374519756924,0.05221567462042413,0.0027264766760660046,0.00019689784369091934,0.78,0.84,0.02
357,0.0013882390056541528,0.031014885579575865,0.000961923127514183,0.00042631587813996984,0.00110217722118374,0.029518597379575868,0.0008713475912575033,0.0002308296299262366,0.0002586244493575083,0.01146066562042413,0.0001313468564631716,0.00012727759289433668,0.54,0.5,1.0
358,0.0011158007562222802,0.014405347779575868,0.00020751404465053138,0.0009082867115717489,8.984906882179943e-05,0.00016402342042412586,2.6903682447629548e-08,8.98221651393518e-05,0.0005935050860286901,0.00999359242042414,9.987188946555883e-05,0.0004936331965631313,1.0,1.0,0.94
359,0.0019578345420522263,0.032123992579575864,0.0010319508992526452,0.0009258836427995811,0.00021284945376741655,0.010061098379575868,0.00010122570060350416,0.00011162375316391239,0.0005250255063006886,0.008483808620424133,7.197500870798282e-05,0.00045305049759270574,0.52,1.0,0.8
360,0.002095833933945256,0.04160775857957586,0.0017312055740162687,0.0003646283599289871,6.174535985681547e-05,0.003312601979575872,1.0973331875089986e-05,5.077202798172549e-05,0.0030562652585359455,0.04758402377957587,0.0022642393190552422,0.0007920259394807033,0.64,1.0,0.4
361,0.006456766579348291,0.05595362922042413,0.003130808622936701,0.0033259579564115897,0.0037851748405333986,0.00591827102042413,3.502593187119208e-05,0.0037501489086622067,0.0015911201858013696,0.024130463779575867,0.0005822792822174228,0.0010088409035839468,0.62,0.78,0.58
362,0.000382235558467056,0.017725852379575864,0.00031420584258251533,6.802971588454066e-05,0.0004035680427403531,0.015664448579575867,0.0002453749493021764,0.00015819309343817673,0.0016114864856820515,0.03662540922042413,0.0013414206005635287,0.00027006588511852285,1.0,1.0,0.52
363,0.0015402069628937796,0.005948034020424133,3.537910870812288e-05,0.0015048278541856567,0.0007927620593584047,0.004616608579575863,2.131307477701347e-05,0.0007714489845813912,0.0004791552152893434,0.008101669420424132,6.563704739783549e-05,0.0004135181678915079,1.0,1.0,0.74
364,0.0007616077249780978,0.02019699177957587,0.00040791847694425526,0.00035368924803384256,0.0003587812412342161,0.01612466697957587,0.00026000488520222444,9.877635603199167e-05,0.001977098560477355,0.038759055020424135,0.0015022643460762654,0.0004748342144010897,0.62,0.64,0.5
365,6.433746626575691e-05,0.0011522135795758708,1.3275961329590416e-06,6.300987013279787e-05,0.00014730564124711254,0.004366321620424131,1.9064764492983207e-05,0.00012824087675412932,0.0006227598315198133,0.022363180179575868,0.000500111827744175,0.00012264800377563827,1.0,1.0,1.0
366,0.0005589868294359247,0.015655353820424135,0.0002450901032426686,0.0003138967261932561,0.002145627569841317,0.038641786020424125,0.0014931876268482454,0.0006524399429930717,0.00154887390258226,0.026538322420424133,0.0007042825568903862,0.0008445913456918739,0.68,0.62,0.52
367,0.009676737916098055,0.07529888377957587,0.005669921898450074,0.00400681601764798,0.004574275137246423,0.05347130437957587,0.0028591803920532495,0.0017150947451931731,0.00561409840477502,0.053923019979575854,0.0029076920837177367,0.002706406321057283,0.4,1.0,0.52
368,0.0010207233065085942,0.022687042979575866,0.0005147019191571226,0.0005060213873514716,0.0007205094927082036,0.02481915677957587,0.000615990543249167,0.00010451894945903662,0.001869263993806398,0.03435038077957587,0.0011799486597018553,0.0006893153341045427,1.0,1.0,0.54
369,0.002329889081708242,0.04086320637957586,0.0016698016356198094,0.0006600874460884326,0.0001576226862279896,0.0008757619795758631,7.669590448706345e-07,0.00015685572718311897,0.0027322924973407397,0.03882238757957587,0.0015071777773788071,0.0012251147199619325,0.36,1.0,0.42
370,0.0016543648267834704,0.013165302420424135,0.00017332518782122558,0.0014810396389622448,0.0024867676749755095,0.03027995917957587,0.000916875927916781,0.0015698917470587286,0.00231806131916249,0.03828167057957587,0.0014654863023631647,0.0008525750167993253,1.0,1.0,0.48
371,0.005876143133921025,0.07292306937957588,0.005317774047738437,0.0005583690861825875,0.0026261491535040137,0.04507557577957587,0.0020318075318602868,0.0005943416216437269,0.0023543560005948112,0.04571766697957586,0.0020901050740554012,0.00026425092653941003,0.68,1.0,0.32
372,0.00222806849801234,0.013916024979575866,0.00019365575123217948,0.0020344127467801605,0.002974998789459143,0.014252777379575867,0.0002031416630317495,0.0027718571264273937,0.0026259478150976777,0.002859380379575869,8.17605615510344e-06,0.0026177717589425742,0.8,0.76,0.28
373,0.001837529288021013,0.006592436820424135,4.346022323128388e-05,0.001794069064789729,0.0008509768203061054,0.020703506420424133,0.0004286351781005433,0.0004223416422055621,0.0017040162668103976,0.02899736702042413,0.0008408472941171811,0.0008631689726932165,0.5,1.0,0.6
374,0.00017843596124584676,0.0005927644204241295,3.5136965812075416e-07,0.000178084591587726,0.0004768151708468458,0.019775125179575862,0.00039105557586789527,8.575959497895052e-05,0.0014952840313634864,0.035215107179575864,0.0012401037736690156,0.00025518025769447083,1.0,0.64,0.52
375,0.004019336359854974,0.051278050579575865,0.0026294384712415406,0.0013898978886134335,0.0011955083084425867,0.025437982979575873,0.0006470909780691918,0.0005484173303733948,0.0013682375207131551,0.02502786917957587,0.0006263942356699637,0.0007418432850431914,0.4,1.0,0.66
376,0.006508130120394826,0.07242434857957586,0.005245286267175912,0.0012628438532189144,2.1195243007223535e-05,0.003625844779575864,1.3146750365577546e-05,8.04849264164599e-06,0.00031271597993451583,0.009860594820424135,9.723133021257528e-05,0.00021548464972194055,0.68,1.0,1.0
377,0.0005462245368193137,0.020154629420424133,0.00040620908707462603,0.00014001544974468768,0.0006782124277149598,0.015731837579575865,0.0002474907136301554,0.0004307217140848044,0.003924311073522217,0.05492484957957587,0.0030167391013390357,0.000907571972183181,1.0,1.0,0.26
378,0.0023268141434810126,0.04154229257957587,0.0017257620727670843,0.0006010520707139283,0.0010728982701970118,0.018547084379575866,0.0003439943389831071,0.0007289039312139047,0.0010210801021833685,0.022176868179575867,0.0004918134822542846,0.0005292666199290839,1.0,0.96,0.76
379,0.0034949893986688883,0.02901834437957586,0.0008420643105316618,0.0026529250881372262,0.0020477699525616976,0.014297626579575866,0.00020442212580899427,0.0018433478267527034,0.0010331246465155653,0.024524877420424133,0.0006014696124868295,0.00043165503402873586,0.5,1.0,0.68
380,0.004393251898899152,0.04598620857957588,0.0021147313795242583,0.002278520519374894,0.0008176448409757755,0.008319740579575872,6.921808331144147e-05,0.000748426757664334,0.001298521927768643,0.019411635820424128,0.0003768116052247731,0.0009217103225438698,0.72,1.0,0.68
381,0.001484173054222039,0.03191734197957585,0.001018716719041195,0.00046545633518084396,0.001591625347795249,0.03860665657957586,0.0014904739322533082,0.00010115141554194076,0.0063957581185954135,0.07440893297957586,0.005536689307159013,0.0008590688114364009,0.78,1.0,0.04
382,0.003321457821229202,0.05333634342042414,0.0028447655294614217,0.0004766922917677804,0.00019827695611442157,0.008131482779575865,6.612101219453884e-05,0.00013215594391988275,0.00019005492568480105,0.010647436979575865,0.00011336791423403962,7.668701145076143e-05,0.3,1.0,1.0
383,0.0002901291274576012,0.01491565737957586,0.00022247683506489577,6.765229239270542e-05,0.0007608601733092684,0.024661839779575864,0.0006082063413134705,0.00015265383199579798,0.003680918587072994,0.05393308537957586,0.0029087776985606195,0.0007721408885123745,1.0,1.0,0.3
384,0.0003924317703390502,0.007751008620424129,6.007813463388916e-05,0.00033235363570516106,0.0006376225585672835,0.021526258620424125,0.00046337981019338394,0.00017424274837389954,0.0011247044349779528,0.026213850179575865,0.0006871659412372496,0.0004375384937407032,0.88,1.0,0.82
385,0.002264021178916604,0.025855435379575874,0.0006685035386674238,0.0015955176402491801,0.0008059494327793789,0.013278658379575868,0.00017632276836148042,0.0006296266644178984,0.0013938432948454585,0.005479652620424138,3.0026592840521124e-05,0.0013638167020049374,0.54,1.0,0.54
386,0.001004070453868663,0.02875259702042414,0.000826711835418903,0.00017735861844976,0.0009046571854311271,0.02950911642042413,0.0008707879519141451,3.3869233516981966e-05,0.007105231505782631,0.07942547242042414,0.006308405669207555,0.0007968258365750758,0.14,0.16,0.04
387,0.0048537995160885675,0.05939969417957587,0.0035283236686271396,0.0013254758474614279,0.0001953937962367487,0.003936524020424134,1.549622136337619e-05,0.00017989757487337253,0.000617701717942078,0.01930214982042414,0.0003725729876900996,0.00024512873025197835,0.38,1.0,0.86
388,0.009969135332208903,0.08618722377957588,0.007428237542830691,0.0025408977893782124,0.002030391787303585,0.03917832777957588,0.0015349413676038872,0.0004954504196996979,0.000441579757292185,0.006430664779575861,4.135344950727746e-05,0.00040022630778490753,0.3,1.0,1.0
389,0.005172383089031165,0.05598145217957587,0.00313392298813414,0.0020384601008970253,0.00022012958641749684,0.0067575935795758605,4.566507098672489e-05,0.00017446451543077195,0.00032539402814958966,0.013493578220424138,0.00018207665319070466,0.000143317374958885,0.52,1.0,0.9
390,0.001944268387528169,0.03844041737957586,0.001477665688315998,0.000466602699212171,0.0027203536592490685,0.04793652557957587,0.0022979104846413316,0.0004224431746077369,0.0013907428907134435,0.031906991579575876,0.0010180561116591258,0.0003726867790543177,0.34,1.0,0.64
391,0.007053144629267505,0.07394313442042413,0.005467587127916913,0.0015855575013505926,0.0015789986219464697,0.020246646620424143,0.00040992669937233236,0.0011690719225741374,0.004356484698228368,0.04475667022042413,0.0020031595292198,0.0023533251690085683,0.56,0.94,0.5
392,0.0009441824084430767,0.02937149197957588,0.0008626845411062902,8.149786733678652e-05,0.000289346128912786,0.015816496979575864,0.00025016157670493244,3.918455220785355e-05,0.0012749583266462646,0.03354340897957586,0.0011251602859710906,0.00014979804067517398,1.0,1.0,0.7
393,0.006711977723141082,0.06398474577957587,0.0040940476924769525,0.0026179300306641293,0.002195483870403828,0.034821175379575874,0.001212514254815181,0.0009829696155886469,0.0004465969900313194,0.014349893220424135,0.00020591943543757453,0.00024067755459374488,0.56,1.0,0.88
394,0.0029648709514470068,0.051738649179575866,0.0026768878189272266,0.0002879831325197802,0.0012257374394387855,0.021488745179575865,0.00046176616939274496,0.0007639712700460404,0.0023511048926646606,0.04517299117957587,0.002040599132110039,0.00031050576055462143,1.0,1.0,0.28
395,0.004588066632360895,0.03217497662042413,0.0010352291205248394,0.003552837511836055,0.0042233370863937565,0.0007149074204241327,5.110926197774876e-07,0.004222825993773979,0.003876809989180831,0.005264346420424133,2.7713343234232378e-05,0.003849096645946599,0.8,0.8,0.2
396,0.0005255802176830232,0.014077915379575867,0.00019818770143449873,0.0003273925162485244,0.0008239274333210715,0.02686792217957587,0.000721885242247745,0.00010204219107332654,0.007790755403865224,0.07747207217957586,0.006001921967797411,0.001788833436067813,1.0,1.0,0.18
397,0.0018694268997360864,0.03404977477957588,0.0011593871625398418,0.0007100397371962446,0.0011411588099596592,0.021014099979575866,0.0004415923979516104,0.0006995664120080488,0.0015004345577014266,0.018536123820424136,0.0003435878862860951,0.0011568466714153315,1.0,1.0,0.64
398,0.0005017293611484588,0.016873949379575866,0.00028473016766448876,0.00021699919348397006,4.0706344901651394e-05,0.003592115579575861,1.2903294337031626e-05,2.780305056461977e-05,0.0016219688452627373,0.035879699020424136,0.0012873528017962248,0.00033461604346651254,0.66,1.0,0.54
399,0.0014945403995227646,0.036504552179575864,0.001332582329831377,0.00016195806969138767,0.0011339294172850072,0.02038312457957587,0.00041547176762650993,0.0007184576496584973,0.0019831030413199066,0.03991824977957588,0.0015934666654646096,0.00038963637585529703,0.94,1.0,0.54
400,0.0027288810837280187,0.04856468037957587,0.0023585281803703614,0.00037035290335765735,0.0005178871956709859,0.015973218979575866,0.00025514372456948264,0.00026274347110150325,0.00041786666725022683,0.004362331579575867,1.902993681016488e-05,0.00039883673044006197,0.44,1.0,0.96
401,0.015752831602186938,0.09010176137957587,0.00811832740370203,0.007634504198484908,0.006728533023070655,0.05960332917957587,0.0035525568492888807,0.003175976173781774,0.0030205238688750086,0.013659199020424128,0.00018657371787955546,0.002833950150995453,0.52,1.0,0.46
402,0.004759649377277995,0.03396512117957587,0.0011536294567432732,0.0036060199205347216,0.0032209105966253164,0.005098970420424127,2.59994993483602e-05,0.0031949110972769564,0.00461172361465789,0.03341469802042413,0.001116542043796136,0.0034951815708617546,1.0,1.0,0.3
403,0.0012185066657945122,0.03240699982042414,0.0010502136373609701,0.0001682930284335421,0.000539974086427073,0.010014491179575868,0.00010029003358580287,0.0004396840528412701,0.001344551224399913,0.03336827037957586,0.0011134414681244799,0.00023110975627543308,0.5,1.0,0.68
404,0.0024209819769471543,0.04622135317957587,0.002136413489751088,0.0002845684871960663,0.0009705898690790243,0.029865664979575865,0.0008919579446722642,7.863192440676014e-05,0.0027178106829801978,0.04944663197957586,0.0024449694141236143,0.0002728412688565835,0.48,1.0,0.12
405,0.001822125886263369,0.03602402637957588,0.0012977304765963787,0.0005243954096669904,0.001670210676559084,0.027962130179575877,0.000781880724179548,0.000888329952379536,0.0038066539455144477,0.057578559579575854,0.0033152905232587664,0.0004913634222556812,1.0,1.0,0.16
406,0.00021370556073269293,0.006973551020424128,4.86304138344584e-05,0.00016507514689823453,0.0010484279835712737,0.028137993779575866,0.0007917466939394501,0.00025668128963182355,0.0005177602487288355,0.007250288779575871,5.256668738724377e-05,0.00046519356134159173,0.92,1.0,0.86
407,0.0014866370223410089,0.01427973662042413,0.00020391087794868195,0.001282726144392327,0.0025883880532043707,0.04476830202042414,0.002004200865791912,0.0005841871874124587,0.006248895864252538,0.07378377582042413,0.005444045574318604,0.0008048502899339347,1.0,1.0,0.02
408,0.0008046308757490016,0.024980988779575865,0.0006240498004052952,0.0001805810753437064,0.0006432722583588893,0.01428259117957587,0.00020399241080289846,0.00043927984755599077,0.000956178561294963,0.02782888117957586,0.0007744466277069516,0.00018173193358801145,1.0,1.0,0.76
409,0.001874145208556371,0.039147096579575866,0.0015324951706106405,0.0003416500379457305,0.0018012851683479308,0.03909244777957587,0.0015282194733988665,0.0002730656949490643,0.001687386143378578,0.03782358897957587,0.0014306238832958932,0.0002567622600826848,1.0,1.0,0.54
410,0.008476944570175933,0.08447512197957588,0.007136046233464224,0.001340898336711709,0.0032316836841411595,0.05144024637957587,0.0026460989475914688,0.0005855847365496907,0.005350135003287003,0.061959217979575855,0.003838944692640596,0.0015111903106464074,0.24,0.34,0.36
411,0.0004222157587269437,0.014194379379575866,0.00020148040597132852,0.0002207353527556152,0.0002720737359514784,0.0018292305795758674,3.3460845132554635e-06,0.00026872765143822294,0.0031992472560984815,0.04666971142042413,0.0021780619640656665,0.001021185292032815,1.0,0.88,0.46
412,0.0009307768869419486,0.02569505657957587,0.0006602359326276053,0.00027054095431434336,0.001734092272297667,0.03357173777957587,0.001127061577540602,0.000607030694757065,0.0011847662971735116,0.01989630317957587,0.0003958628802136008,0.0007889034169599107,1.0,1.0,0.74
413,0.0020193067439151697,0.033026625820424135,0.0010907580130823061,0.0009285487308328636,0.0005620765365812955,0.013319133020424125,0.00017739930441575228,0.0003846772321655432,0.006995849117395543,0.06940964582042414,0.004817698932916722,0.0021781501844788213,1.0,1.0,0.3
414,0.002985332843032493,0.03492234877957587,0.001219570444282344,0.001765762398750149,0.002290376090233706,0.035993181379575856,0.001295509105823046,0.00099486698441066,0.0015089670723113817,0.032987366020424125,0.0010881663169654322,0.00042080075534594945,0.8,1.0,0.74
415,0.0012099721252790622,0.027713324179575873,0.0007680283370822647,0.0004419437881967975,0.0007632808311903048,0.025530326779575865,0.0006517975854719285,0.00011148324571837631,0.010772219690286695,0.08995211917957587,0.00809138374489662,0.0026808359453900747,0.6,1.0,0.18
416,0.003228251693491555,0.05299789182042414,0.00280877653740938,0.0004194751560821753,0.0013777469408087592,0.03217130642042412,0.0010349929567968223,0.00034275398401193693,0.00014036178139249902,0.006167478820424133,3.803779500038025e-05,0.00010232398639211877,0.96,0.96,1.0
417,0.000883653718692467,0.021863495779575873,0.000478012447703532,0.00040564127098893495,0.001455520194390879,0.008889846979575865,7.902937932027413e-05,0.0013764908150706047,0.0038873487176739334,0.05599815997957587,0.0031357939210981726,0.0007515547965757608,0.98,0.74,0.42
418,0.008784443683796883,0.08837878057957588,0.007810808856732818,0.0009736348270640649,0.0016615026975612774,0.03829469897957587,0.001466483969936329,0.0001950187276249485,0.0015984122147776495,0.022264917420424135,0.0004957265477383061,0.0011026856670393434,0.48,1.0,0.58
